scan_cell_id,z,x0,y0,cell_tiles,bbox_wgs84,scope_unit_codes,scope_unit_count,coverage_status,coverage_attempt_count,coverage_checked_utc,coverage_note,preview_status,preview_relpath,preview_sha256,preview_bytes,preview_generated_utc,highres_request_status
OHG-Z17-X114932-Y52072,17,114932,52072,4,"[135.670166015625, 34.642247047768535, 135.68115234375, 34.65128519895414]",27212;27227,2,no_source_coverage,1,2026-07-04T12:19:40Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114828-Y52076,17,114828,52076,4,"[135.384521484375, 34.633207911379586, 135.3955078125, 34.642247047768535]",27104;27125,2,coverage_partial,1,2026-07-04T12:19:50Z,available=3; no_source=13; total=16,not_started,,,,,not_requested
OHG-Z17-X114832-Y52076,17,114832,52076,4,"[135.3955078125, 34.633207911379586, 135.406494140625, 34.642247047768535]",27104;27125,2,coverage_full,1,2026-07-04T12:20:03Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y52076,17,114836,52076,4,"[135.406494140625, 34.633207911379586, 135.41748046875, 34.642247047768535]",27125,1,coverage_full,1,2026-07-04T12:20:15Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y52076,17,114840,52076,4,"[135.41748046875, 34.633207911379586, 135.428466796875, 34.642247047768535]",27125,1,coverage_full,1,2026-07-04T12:20:27Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y52076,17,114844,52076,4,"[135.428466796875, 34.633207911379586, 135.439453125, 34.642247047768535]",27125,1,coverage_full,1,2026-07-04T12:20:40Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52076,17,114848,52076,4,"[135.439453125, 34.633207911379586, 135.450439453125, 34.642247047768535]",27107;27108;27125,3,coverage_full,1,2026-07-04T12:20:53Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52076,17,114852,52076,4,"[135.450439453125, 34.633207911379586, 135.46142578125, 34.642247047768535]",27107;27108,2,coverage_full,1,2026-07-04T15:48:52Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52076,17,114856,52076,4,"[135.46142578125, 34.633207911379586, 135.472412109375, 34.642247047768535]",27108;27122,2,coverage_full,1,2026-07-04T15:49:01Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52076,17,114860,52076,4,"[135.472412109375, 34.633207911379586, 135.4833984375, 34.642247047768535]",27108;27122,2,coverage_full,1,2026-07-04T15:49:10Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52076,17,114864,52076,4,"[135.4833984375, 34.633207911379586, 135.494384765625, 34.642247047768535]",27108;27119;27122,3,coverage_full,1,2026-07-04T15:49:20Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52076,17,114868,52076,4,"[135.494384765625, 34.633207911379586, 135.50537109375, 34.642247047768535]",27119;27122,2,coverage_full,1,2026-07-04T15:49:29Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52076,17,114872,52076,4,"[135.50537109375, 34.633207911379586, 135.516357421875, 34.642247047768535]",27109;27119;27122,3,coverage_full,1,2026-07-04T15:49:38Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52076,17,114876,52076,4,"[135.516357421875, 34.633207911379586, 135.52734375, 34.642247047768535]",27109;27116;27119;27121,4,coverage_full,1,2026-07-04T15:49:47Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52076,17,114880,52076,4,"[135.52734375, 34.633207911379586, 135.538330078125, 34.642247047768535]",27116;27119;27121;27126,4,coverage_full,1,2026-07-04T15:49:57Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52076,17,114884,52076,4,"[135.538330078125, 34.633207911379586, 135.54931640625, 34.642247047768535]",27116;27121;27126,3,coverage_full,1,2026-07-04T15:50:06Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52076,17,114888,52076,4,"[135.54931640625, 34.633207911379586, 135.560302734375, 34.642247047768535]",27116;27121;27126;27227,4,coverage_full,1,2026-07-04T15:50:16Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52076,17,114892,52076,4,"[135.560302734375, 34.633207911379586, 135.5712890625, 34.642247047768535]",27116;27126;27212;27227,4,coverage_full,1,2026-07-04T15:50:25Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52076,17,114896,52076,4,"[135.5712890625, 34.633207911379586, 135.582275390625, 34.642247047768535]",27126;27212;27227,3,coverage_full,1,2026-07-04T15:50:34Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52076,17,114900,52076,4,"[135.582275390625, 34.633207911379586, 135.59326171875, 34.642247047768535]",27212;27227,2,coverage_full,1,2026-07-04T15:50:43Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52076,17,114904,52076,4,"[135.59326171875, 34.633207911379586, 135.604248046875, 34.642247047768535]",27212;27227,2,coverage_full,1,2026-07-04T15:50:53Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52076,17,114908,52076,4,"[135.604248046875, 34.633207911379586, 135.615234375, 34.642247047768535]",27212,1,coverage_full,1,2026-07-04T15:51:02Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52076,17,114912,52076,4,"[135.615234375, 34.633207911379586, 135.626220703125, 34.642247047768535]",27212;27227,2,coverage_full,1,2026-07-04T15:51:11Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52076,17,114916,52076,4,"[135.626220703125, 34.633207911379586, 135.63720703125, 34.642247047768535]",27212;27227,2,coverage_full,1,2026-07-04T15:51:21Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52076,17,114920,52076,4,"[135.63720703125, 34.633207911379586, 135.648193359375, 34.642247047768535]",27212;27227,2,coverage_full,1,2026-07-04T15:51:30Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114924-Y52076,17,114924,52076,4,"[135.648193359375, 34.633207911379586, 135.6591796875, 34.642247047768535]",27212;27227,2,coverage_partial,1,2026-07-04T15:51:39Z,available=14; no_source=2; total=16,not_started,,,,,not_requested
OHG-Z17-X114928-Y52076,17,114928,52076,4,"[135.6591796875, 34.633207911379586, 135.670166015625, 34.642247047768535]",27212;27227,2,coverage_partial,1,2026-07-04T15:51:47Z,available=3; no_source=13; total=16,not_started,,,,,not_requested
OHG-Z17-X114932-Y52076,17,114932,52076,4,"[135.670166015625, 34.633207911379586, 135.68115234375, 34.642247047768535]",27212;27227,2,no_source_coverage,1,2026-07-04T15:51:54Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114812-Y52080,17,114812,52080,4,"[135.340576171875, 34.624167789904895, 135.3515625, 34.633207911379586]",27104,1,no_source_coverage,1,2026-07-04T15:52:02Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114816-Y52080,17,114816,52080,4,"[135.3515625, 34.624167789904895, 135.362548828125, 34.633207911379586]",27104,1,no_source_coverage,1,2026-07-04T15:52:09Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114824-Y52080,17,114824,52080,4,"[135.37353515625, 34.624167789904895, 135.384521484375, 34.633207911379586]",27125,1,no_source_coverage,1,2026-07-04T15:52:16Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114828-Y52080,17,114828,52080,4,"[135.384521484375, 34.624167789904895, 135.3955078125, 34.633207911379586]",27125,1,no_source_coverage,1,2026-07-04T20:16:00Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114832-Y52080,17,114832,52080,4,"[135.3955078125, 34.624167789904895, 135.406494140625, 34.633207911379586]",27125,1,no_source_coverage,1,2026-07-04T20:16:10Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y52080,17,114836,52080,4,"[135.406494140625, 34.624167789904895, 135.41748046875, 34.633207911379586]",27125,1,coverage_partial,1,2026-07-04T20:16:19Z,available=4; no_source=12; total=16,not_started,,,,,not_requested
OHG-Z17-X114840-Y52080,17,114840,52080,4,"[135.41748046875, 34.624167789904895, 135.428466796875, 34.633207911379586]",27125,1,coverage_full,1,2026-07-04T20:16:30Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y52080,17,114844,52080,4,"[135.428466796875, 34.624167789904895, 135.439453125, 34.633207911379586]",27125,1,coverage_full,1,2026-07-04T20:16:42Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52080,17,114848,52080,4,"[135.439453125, 34.624167789904895, 135.450439453125, 34.633207911379586]",27108;27125,2,coverage_full,1,2026-07-04T20:16:54Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52080,17,114852,52080,4,"[135.450439453125, 34.624167789904895, 135.46142578125, 34.633207911379586]",27108;27125,2,coverage_full,1,2026-07-04T20:17:06Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52080,17,114856,52080,4,"[135.46142578125, 34.624167789904895, 135.472412109375, 34.633207911379586]",27108;27122;27125,3,coverage_full,1,2026-07-04T20:17:18Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52080,17,114860,52080,4,"[135.472412109375, 34.624167789904895, 135.4833984375, 34.633207911379586]",27108;27122;27125,3,coverage_full,1,2026-07-04T20:17:30Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52080,17,114864,52080,4,"[135.4833984375, 34.624167789904895, 135.494384765625, 34.633207911379586]",27108;27119;27120;27122;27125,5,coverage_full,1,2026-07-04T20:17:41Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52080,17,114868,52080,4,"[135.494384765625, 34.624167789904895, 135.50537109375, 34.633207911379586]",27119;27120;27122,3,coverage_full,1,2026-07-04T20:17:53Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52080,17,114872,52080,4,"[135.50537109375, 34.624167789904895, 135.516357421875, 34.633207911379586]",27119;27120;27121;27122,4,coverage_full,1,2026-07-04T20:18:05Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52080,17,114876,52080,4,"[135.516357421875, 34.624167789904895, 135.52734375, 34.633207911379586]",27119;27121,2,coverage_full,1,2026-07-04T20:18:17Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52080,17,114880,52080,4,"[135.52734375, 34.624167789904895, 135.538330078125, 34.633207911379586]",27119;27121;27126,3,coverage_full,1,2026-07-04T20:18:29Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52080,17,114884,52080,4,"[135.538330078125, 34.624167789904895, 135.54931640625, 34.633207911379586]",27116;27121;27126,3,coverage_full,1,2026-07-04T20:18:41Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52080,17,114888,52080,4,"[135.54931640625, 34.624167789904895, 135.560302734375, 34.633207911379586]",27116;27121;27126;27212,4,coverage_full,1,2026-07-04T20:18:53Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52080,17,114892,52080,4,"[135.560302734375, 34.624167789904895, 135.5712890625, 34.633207911379586]",27116;27126;27212;27227,4,coverage_full,1,2026-07-04T20:19:05Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52080,17,114896,52080,4,"[135.5712890625, 34.624167789904895, 135.582275390625, 34.633207911379586]",27126;27212;27227,3,coverage_full,1,2026-07-04T20:19:16Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52080,17,114900,52080,4,"[135.582275390625, 34.624167789904895, 135.59326171875, 34.633207911379586]",27126;27212;27227,3,coverage_full,1,2026-07-04T20:19:28Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52080,17,114904,52080,4,"[135.59326171875, 34.624167789904895, 135.604248046875, 34.633207911379586]",27212;27227,2,coverage_full,1,2026-07-04T20:19:40Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52080,17,114908,52080,4,"[135.604248046875, 34.624167789904895, 135.615234375, 34.633207911379586]",27212,1,coverage_full,1,2026-07-04T20:19:52Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52080,17,114912,52080,4,"[135.615234375, 34.624167789904895, 135.626220703125, 34.633207911379586]",27212,1,coverage_full,1,2026-07-04T20:20:04Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52080,17,114916,52080,4,"[135.626220703125, 34.624167789904895, 135.63720703125, 34.633207911379586]",27212,1,coverage_full,1,2026-07-04T20:20:16Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52080,17,114920,52080,4,"[135.63720703125, 34.624167789904895, 135.648193359375, 34.633207911379586]",27212,1,coverage_full,1,2026-07-04T20:20:28Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114924-Y52080,17,114924,52080,4,"[135.648193359375, 34.624167789904895, 135.6591796875, 34.633207911379586]",27212,1,coverage_full,1,2026-07-04T23:46:07Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114928-Y52080,17,114928,52080,4,"[135.6591796875, 34.624167789904895, 135.670166015625, 34.633207911379586]",27212,1,coverage_partial,1,2026-07-04T23:46:14Z,available=4; no_source=12; total=16,not_started,,,,,not_requested
OHG-Z17-X114812-Y52084,17,114812,52084,4,"[135.340576171875, 34.61512668346219, 135.3515625, 34.624167789904895]",27104,1,no_source_coverage,1,2026-07-04T23:46:22Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114816-Y52084,17,114816,52084,4,"[135.3515625, 34.61512668346219, 135.362548828125, 34.624167789904895]",27104,1,no_source_coverage,1,2026-07-04T23:46:30Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114828-Y52084,17,114828,52084,4,"[135.384521484375, 34.61512668346219, 135.3955078125, 34.624167789904895]",27125,1,no_source_coverage,1,2026-07-04T23:46:38Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114832-Y52084,17,114832,52084,4,"[135.3955078125, 34.61512668346219, 135.406494140625, 34.624167789904895]",27125,1,no_source_coverage,1,2026-07-04T23:46:46Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y52084,17,114836,52084,4,"[135.406494140625, 34.61512668346219, 135.41748046875, 34.624167789904895]",27125,1,coverage_partial,1,2026-07-04T23:46:54Z,available=4; no_source=12; total=16,not_started,,,,,not_requested
OHG-Z17-X114840-Y52084,17,114840,52084,4,"[135.41748046875, 34.61512668346219, 135.428466796875, 34.624167789904895]",27125,1,coverage_full,1,2026-07-04T23:47:04Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y52084,17,114844,52084,4,"[135.428466796875, 34.61512668346219, 135.439453125, 34.624167789904895]",27125,1,coverage_full,1,2026-07-04T23:47:14Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52084,17,114848,52084,4,"[135.439453125, 34.61512668346219, 135.450439453125, 34.624167789904895]",27108;27125,2,coverage_full,1,2026-07-04T23:47:24Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52084,17,114852,52084,4,"[135.450439453125, 34.61512668346219, 135.46142578125, 34.624167789904895]",27108;27125,2,coverage_full,1,2026-07-04T23:47:34Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52084,17,114856,52084,4,"[135.46142578125, 34.61512668346219, 135.472412109375, 34.624167789904895]",27108;27122;27125,3,coverage_full,1,2026-07-04T23:47:44Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52084,17,114860,52084,4,"[135.472412109375, 34.61512668346219, 135.4833984375, 34.624167789904895]",27108;27122;27125,3,coverage_full,1,2026-07-04T23:47:55Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52084,17,114864,52084,4,"[135.4833984375, 34.61512668346219, 135.494384765625, 34.624167789904895]",27119;27120;27122;27125,4,coverage_full,1,2026-07-04T23:48:05Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52084,17,114868,52084,4,"[135.494384765625, 34.61512668346219, 135.50537109375, 34.624167789904895]",27119;27120;27122;27125,4,coverage_full,1,2026-07-04T23:48:15Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52084,17,114872,52084,4,"[135.50537109375, 34.61512668346219, 135.516357421875, 34.624167789904895]",27119;27120;27121,3,coverage_full,1,2026-07-04T23:48:26Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52084,17,114876,52084,4,"[135.516357421875, 34.61512668346219, 135.52734375, 34.624167789904895]",27119;27120;27121,3,coverage_full,1,2026-07-04T23:48:36Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52084,17,114880,52084,4,"[135.52734375, 34.61512668346219, 135.538330078125, 34.624167789904895]",27119;27121;27126,3,coverage_full,1,2026-07-04T23:48:46Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52084,17,114884,52084,4,"[135.538330078125, 34.61512668346219, 135.54931640625, 34.624167789904895]",27121;27126,2,coverage_full,1,2026-07-04T23:48:56Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52084,17,114888,52084,4,"[135.54931640625, 34.61512668346219, 135.560302734375, 34.624167789904895]",27121;27126;27212,3,coverage_full,1,2026-07-04T23:49:06Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52084,17,114892,52084,4,"[135.560302734375, 34.61512668346219, 135.5712890625, 34.624167789904895]",27126;27212,2,coverage_full,1,2026-07-04T23:49:17Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52084,17,114896,52084,4,"[135.5712890625, 34.61512668346219, 135.582275390625, 34.624167789904895]",27126;27212,2,coverage_full,1,2026-07-04T23:49:27Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52084,17,114900,52084,4,"[135.582275390625, 34.61512668346219, 135.59326171875, 34.624167789904895]",27126;27212,2,coverage_full,1,2026-07-04T23:49:37Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52084,17,114904,52084,4,"[135.59326171875, 34.61512668346219, 135.604248046875, 34.624167789904895]",27212,1,coverage_full,1,2026-07-04T23:49:47Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52084,17,114908,52084,4,"[135.604248046875, 34.61512668346219, 135.615234375, 34.624167789904895]",27212,1,coverage_full,1,2026-07-05T09:48:32Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52084,17,114912,52084,4,"[135.615234375, 34.61512668346219, 135.626220703125, 34.624167789904895]",27212,1,coverage_full,1,2026-07-05T09:48:45Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52084,17,114916,52084,4,"[135.626220703125, 34.61512668346219, 135.63720703125, 34.624167789904895]",27212,1,coverage_full,1,2026-07-05T09:48:57Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52084,17,114920,52084,4,"[135.63720703125, 34.61512668346219, 135.648193359375, 34.624167789904895]",27212,1,coverage_full,1,2026-07-05T09:49:10Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114924-Y52084,17,114924,52084,4,"[135.648193359375, 34.61512668346219, 135.6591796875, 34.624167789904895]",27212,1,coverage_full,1,2026-07-05T09:49:22Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114928-Y52084,17,114928,52084,4,"[135.6591796875, 34.61512668346219, 135.670166015625, 34.624167789904895]",27212,1,coverage_partial,1,2026-07-05T09:49:32Z,available=4; no_source=12; total=16,not_started,,,,,not_requested
OHG-Z17-X114828-Y52088,17,114828,52088,4,"[135.384521484375, 34.6060845921693, 135.3955078125, 34.61512668346219]",27125,1,no_source_coverage,1,2026-07-05T09:49:41Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114832-Y52088,17,114832,52088,4,"[135.3955078125, 34.6060845921693, 135.406494140625, 34.61512668346219]",27125,1,no_source_coverage,1,2026-07-05T09:49:51Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y52088,17,114836,52088,4,"[135.406494140625, 34.6060845921693, 135.41748046875, 34.61512668346219]",27125;27141,2,no_source_coverage,1,2026-07-05T09:50:00Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y52088,17,114840,52088,4,"[135.41748046875, 34.6060845921693, 135.428466796875, 34.61512668346219]",27125;27141,2,no_source_coverage,1,2026-07-05T09:50:10Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y52088,17,114844,52088,4,"[135.428466796875, 34.6060845921693, 135.439453125, 34.61512668346219]",27125;27141,2,coverage_partial,1,2026-07-05T09:50:20Z,available=10; no_source=6; total=16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52088,17,114848,52088,4,"[135.439453125, 34.6060845921693, 135.450439453125, 34.61512668346219]",27125;27141,2,coverage_full,1,2026-07-05T09:50:33Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52088,17,114852,52088,4,"[135.450439453125, 34.6060845921693, 135.46142578125, 34.61512668346219]",27125;27141,2,coverage_full,1,2026-07-05T09:50:45Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52088,17,114856,52088,4,"[135.46142578125, 34.6060845921693, 135.472412109375, 34.61512668346219]",27125;27141,2,coverage_full,1,2026-07-05T09:50:57Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52088,17,114860,52088,4,"[135.472412109375, 34.6060845921693, 135.4833984375, 34.61512668346219]",27120;27125;27141,3,coverage_full,1,2026-07-05T09:51:09Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52088,17,114864,52088,4,"[135.4833984375, 34.6060845921693, 135.494384765625, 34.61512668346219]",27120;27125,2,coverage_full,1,2026-07-05T09:51:22Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52088,17,114868,52088,4,"[135.494384765625, 34.6060845921693, 135.50537109375, 34.61512668346219]",27119;27120,2,coverage_full,1,2026-07-05T09:51:35Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52088,17,114872,52088,4,"[135.50537109375, 34.6060845921693, 135.516357421875, 34.61512668346219]",27119;27120;27121,3,coverage_full,1,2026-07-05T09:51:47Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52088,17,114876,52088,4,"[135.516357421875, 34.6060845921693, 135.52734375, 34.61512668346219]",27119;27120;27121,3,coverage_full,1,2026-07-05T09:51:59Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52088,17,114880,52088,4,"[135.52734375, 34.6060845921693, 135.538330078125, 34.61512668346219]",27120;27121;27126,3,coverage_full,1,2026-07-05T09:52:11Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52088,17,114884,52088,4,"[135.538330078125, 34.6060845921693, 135.54931640625, 34.61512668346219]",27121;27126,2,coverage_full,1,2026-07-05T09:52:24Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52088,17,114888,52088,4,"[135.54931640625, 34.6060845921693, 135.560302734375, 34.61512668346219]",27121;27126;27212,3,coverage_full,1,2026-07-05T09:52:36Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52088,17,114892,52088,4,"[135.560302734375, 34.6060845921693, 135.5712890625, 34.61512668346219]",27126;27212,2,coverage_full,1,2026-07-05T09:52:49Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52088,17,114896,52088,4,"[135.5712890625, 34.6060845921693, 135.582275390625, 34.61512668346219]",27126;27212,2,coverage_full,1,2026-07-05T09:53:01Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52088,17,114900,52088,4,"[135.582275390625, 34.6060845921693, 135.59326171875, 34.61512668346219]",27126;27212,2,coverage_full,1,2026-07-05T15:02:22Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52088,17,114904,52088,4,"[135.59326171875, 34.6060845921693, 135.604248046875, 34.61512668346219]",27126;27212,2,coverage_full,1,2026-07-05T15:02:32Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52088,17,114908,52088,4,"[135.604248046875, 34.6060845921693, 135.615234375, 34.61512668346219]",27212,1,coverage_full,1,2026-07-05T15:02:43Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52088,17,114912,52088,4,"[135.615234375, 34.6060845921693, 135.626220703125, 34.61512668346219]",27212,1,coverage_full,1,2026-07-05T15:02:53Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52088,17,114916,52088,4,"[135.626220703125, 34.6060845921693, 135.63720703125, 34.61512668346219]",27212;27221,2,coverage_full,1,2026-07-05T15:03:03Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52088,17,114920,52088,4,"[135.63720703125, 34.6060845921693, 135.648193359375, 34.61512668346219]",27212;27221,2,coverage_full,1,2026-07-05T15:03:13Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114924-Y52088,17,114924,52088,4,"[135.648193359375, 34.6060845921693, 135.6591796875, 34.61512668346219]",27212;27221,2,coverage_full,1,2026-07-05T15:03:23Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114928-Y52088,17,114928,52088,4,"[135.6591796875, 34.6060845921693, 135.670166015625, 34.61512668346219]",27212;27221,2,coverage_partial,1,2026-07-05T15:03:31Z,available=7; no_source=9; total=16,not_started,,,,,not_requested
OHG-Z17-X114932-Y52088,17,114932,52088,4,"[135.670166015625, 34.6060845921693, 135.68115234375, 34.61512668346219]",27221,1,no_source_coverage,1,2026-07-05T15:03:39Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114828-Y52092,17,114828,52092,4,"[135.384521484375, 34.59704151614416, 135.3955078125, 34.6060845921693]",27144,1,no_source_coverage,1,2026-07-05T15:03:47Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114832-Y52092,17,114832,52092,4,"[135.3955078125, 34.59704151614416, 135.406494140625, 34.6060845921693]",27125;27144,2,no_source_coverage,1,2026-07-05T15:03:55Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114836-Y52092,17,114836,52092,4,"[135.406494140625, 34.59704151614416, 135.41748046875, 34.6060845921693]",27125;27141;27144,3,no_source_coverage,1,2026-07-05T15:04:03Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y52092,17,114840,52092,4,"[135.41748046875, 34.59704151614416, 135.428466796875, 34.6060845921693]",27125;27141;27144,3,no_source_coverage,1,2026-07-05T15:04:10Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y52092,17,114844,52092,4,"[135.428466796875, 34.59704151614416, 135.439453125, 34.6060845921693]",27141,1,coverage_partial,1,2026-07-05T15:04:19Z,available=4; no_source=12; total=16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52092,17,114848,52092,4,"[135.439453125, 34.59704151614416, 135.450439453125, 34.6060845921693]",27141,1,coverage_full,1,2026-07-05T15:04:29Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52092,17,114852,52092,4,"[135.450439453125, 34.59704151614416, 135.46142578125, 34.6060845921693]",27141,1,coverage_full,1,2026-07-05T15:04:39Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52092,17,114856,52092,4,"[135.46142578125, 34.59704151614416, 135.472412109375, 34.6060845921693]",27141,1,coverage_full,1,2026-07-05T15:04:49Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52092,17,114860,52092,4,"[135.472412109375, 34.59704151614416, 135.4833984375, 34.6060845921693]",27120;27125;27141,3,coverage_full,1,2026-07-05T15:04:59Z,available=16/16,not_started,,,,,not_requested
