scan_cell_id,z,x0,y0,cell_tiles,bbox_wgs84,scope_unit_codes,scope_unit_count,coverage_status,coverage_attempt_count,coverage_checked_utc,coverage_note,last_run_id
OHG-Z17-X114852-Y52076,17,114852,52076,4,"[135.450439453125, 34.633207911379586, 135.46142578125, 34.642247047768535]",27107;27108,2,coverage_full,1,2026-07-01T17:32:33Z,available=16/16,28535974209
OHG-Z17-X114856-Y52076,17,114856,52076,4,"[135.46142578125, 34.633207911379586, 135.472412109375, 34.642247047768535]",27108;27122,2,coverage_full,1,2026-07-01T17:32:46Z,available=16/16,28535974209
OHG-Z17-X114860-Y52076,17,114860,52076,4,"[135.472412109375, 34.633207911379586, 135.4833984375, 34.642247047768535]",27108;27122,2,coverage_full,1,2026-07-01T17:32:58Z,available=16/16,28535974209
OHG-Z17-X114864-Y52076,17,114864,52076,4,"[135.4833984375, 34.633207911379586, 135.494384765625, 34.642247047768535]",27108;27119;27122,3,coverage_full,1,2026-07-01T17:33:10Z,available=16/16,28535974209
OHG-Z17-X114868-Y52076,17,114868,52076,4,"[135.494384765625, 34.633207911379586, 135.50537109375, 34.642247047768535]",27119;27122,2,coverage_full,1,2026-07-01T17:33:23Z,available=16/16,28535974209
OHG-Z17-X114872-Y52076,17,114872,52076,4,"[135.50537109375, 34.633207911379586, 135.516357421875, 34.642247047768535]",27109;27119;27122,3,coverage_full,1,2026-07-01T17:33:35Z,available=16/16,28535974209
OHG-Z17-X114876-Y52076,17,114876,52076,4,"[135.516357421875, 34.633207911379586, 135.52734375, 34.642247047768535]",27109;27116;27119;27121,4,coverage_full,1,2026-07-01T17:33:48Z,available=16/16,28535974209
OHG-Z17-X114880-Y52076,17,114880,52076,4,"[135.52734375, 34.633207911379586, 135.538330078125, 34.642247047768535]",27116;27119;27121;27126,4,coverage_full,1,2026-07-01T17:34:00Z,available=16/16,28535974209
OHG-Z17-X114884-Y52076,17,114884,52076,4,"[135.538330078125, 34.633207911379586, 135.54931640625, 34.642247047768535]",27116;27121;27126,3,coverage_full,1,2026-07-01T17:34:12Z,available=16/16,28535974209
OHG-Z17-X114888-Y52076,17,114888,52076,4,"[135.54931640625, 34.633207911379586, 135.560302734375, 34.642247047768535]",27116;27121;27126;27227,4,coverage_full,1,2026-07-01T17:34:25Z,available=16/16,28535974209
OHG-Z17-X114892-Y52076,17,114892,52076,4,"[135.560302734375, 34.633207911379586, 135.5712890625, 34.642247047768535]",27116;27126;27212;27227,4,coverage_full,1,2026-07-01T17:34:37Z,available=16/16,28535974209
OHG-Z17-X114896-Y52076,17,114896,52076,4,"[135.5712890625, 34.633207911379586, 135.582275390625, 34.642247047768535]",27126;27212;27227,3,coverage_full,1,2026-07-01T17:34:50Z,available=16/16,28535974209
OHG-Z17-X114900-Y52076,17,114900,52076,4,"[135.582275390625, 34.633207911379586, 135.59326171875, 34.642247047768535]",27212;27227,2,coverage_full,1,2026-07-01T17:35:03Z,available=16/16,28535974209
OHG-Z17-X114904-Y52076,17,114904,52076,4,"[135.59326171875, 34.633207911379586, 135.604248046875, 34.642247047768535]",27212;27227,2,coverage_full,1,2026-07-01T17:35:15Z,available=16/16,28535974209
OHG-Z17-X114908-Y52076,17,114908,52076,4,"[135.604248046875, 34.633207911379586, 135.615234375, 34.642247047768535]",27212,1,coverage_full,1,2026-07-01T17:35:27Z,available=16/16,28535974209
OHG-Z17-X114912-Y52076,17,114912,52076,4,"[135.615234375, 34.633207911379586, 135.626220703125, 34.642247047768535]",27212;27227,2,coverage_full,1,2026-07-01T17:35:40Z,available=16/16,28535974209
OHG-Z17-X114916-Y52076,17,114916,52076,4,"[135.626220703125, 34.633207911379586, 135.63720703125, 34.642247047768535]",27212;27227,2,coverage_full,1,2026-07-01T17:35:52Z,available=16/16,28535974209
OHG-Z17-X114920-Y52076,17,114920,52076,4,"[135.63720703125, 34.633207911379586, 135.648193359375, 34.642247047768535]",27212;27227,2,coverage_full,1,2026-07-01T17:36:05Z,available=16/16,28535974209
OHG-Z17-X114924-Y52076,17,114924,52076,4,"[135.648193359375, 34.633207911379586, 135.6591796875, 34.642247047768535]",27212;27227,2,coverage_partial,1,2026-07-01T17:36:17Z,available=14; no_source=2; total=16,28535974209
OHG-Z17-X114928-Y52076,17,114928,52076,4,"[135.6591796875, 34.633207911379586, 135.670166015625, 34.642247047768535]",27212;27227,2,coverage_partial,1,2026-07-01T17:36:26Z,available=3; no_source=13; total=16,28535974209
OHG-Z17-X114932-Y52076,17,114932,52076,4,"[135.670166015625, 34.633207911379586, 135.68115234375, 34.642247047768535]",27212;27227,2,no_source_coverage,1,2026-07-01T17:36:36Z,no_source=16/16,28535974209
OHG-Z17-X114812-Y52080,17,114812,52080,4,"[135.340576171875, 34.624167789904895, 135.3515625, 34.633207911379586]",27104,1,no_source_coverage,1,2026-07-01T17:36:45Z,no_source=16/16,28535974209
OHG-Z17-X114816-Y52080,17,114816,52080,4,"[135.3515625, 34.624167789904895, 135.362548828125, 34.633207911379586]",27104,1,no_source_coverage,1,2026-07-01T17:36:54Z,no_source=16/16,28535974209
OHG-Z17-X114824-Y52080,17,114824,52080,4,"[135.37353515625, 34.624167789904895, 135.384521484375, 34.633207911379586]",27125,1,no_source_coverage,1,2026-07-01T17:37:04Z,no_source=16/16,28535974209
OHG-Z17-X114828-Y52080,17,114828,52080,4,"[135.384521484375, 34.624167789904895, 135.3955078125, 34.633207911379586]",27125,1,no_source_coverage,1,2026-07-01T17:37:13Z,no_source=16/16,28535974209
OHG-Z17-X114832-Y52080,17,114832,52080,4,"[135.3955078125, 34.624167789904895, 135.406494140625, 34.633207911379586]",27125,1,no_source_coverage,1,2026-07-01T17:37:22Z,no_source=16/16,28535974209
OHG-Z17-X114836-Y52080,17,114836,52080,4,"[135.406494140625, 34.624167789904895, 135.41748046875, 34.633207911379586]",27125,1,coverage_partial,1,2026-07-01T17:37:32Z,available=4; no_source=12; total=16,28535974209
OHG-Z17-X114840-Y52080,17,114840,52080,4,"[135.41748046875, 34.624167789904895, 135.428466796875, 34.633207911379586]",27125,1,coverage_full,1,2026-07-01T17:37:44Z,available=16/16,28535974209
OHG-Z17-X114844-Y52080,17,114844,52080,4,"[135.428466796875, 34.624167789904895, 135.439453125, 34.633207911379586]",27125,1,coverage_full,1,2026-07-01T17:37:57Z,available=16/16,28535974209
OHG-Z17-X114848-Y52080,17,114848,52080,4,"[135.439453125, 34.624167789904895, 135.450439453125, 34.633207911379586]",27108;27125,2,coverage_full,1,2026-07-01T17:38:09Z,available=16/16,28535974209
OHG-Z17-X114852-Y52080,17,114852,52080,4,"[135.450439453125, 34.624167789904895, 135.46142578125, 34.633207911379586]",27108;27125,2,coverage_full,1,2026-07-01T17:38:21Z,available=16/16,28535974209
OHG-Z17-X114856-Y52080,17,114856,52080,4,"[135.46142578125, 34.624167789904895, 135.472412109375, 34.633207911379586]",27108;27122;27125,3,coverage_full,1,2026-07-01T17:38:34Z,available=16/16,28535974209
OHG-Z17-X114860-Y52080,17,114860,52080,4,"[135.472412109375, 34.624167789904895, 135.4833984375, 34.633207911379586]",27108;27122;27125,3,coverage_full,1,2026-07-01T17:38:46Z,available=16/16,28535974209
OHG-Z17-X114864-Y52080,17,114864,52080,4,"[135.4833984375, 34.624167789904895, 135.494384765625, 34.633207911379586]",27108;27119;27120;27122;27125,5,coverage_full,1,2026-07-01T17:38:59Z,available=16/16,28535974209
OHG-Z17-X114868-Y52080,17,114868,52080,4,"[135.494384765625, 34.624167789904895, 135.50537109375, 34.633207911379586]",27119;27120;27122,3,coverage_full,1,2026-07-01T17:39:11Z,available=16/16,28535974209
OHG-Z17-X114872-Y52080,17,114872,52080,4,"[135.50537109375, 34.624167789904895, 135.516357421875, 34.633207911379586]",27119;27120;27121;27122,4,coverage_full,1,2026-07-01T17:39:23Z,available=16/16,28535974209
OHG-Z17-X114876-Y52080,17,114876,52080,4,"[135.516357421875, 34.624167789904895, 135.52734375, 34.633207911379586]",27119;27121,2,coverage_full,1,2026-07-01T17:39:36Z,available=16/16,28535974209
OHG-Z17-X114880-Y52080,17,114880,52080,4,"[135.52734375, 34.624167789904895, 135.538330078125, 34.633207911379586]",27119;27121;27126,3,coverage_full,1,2026-07-01T17:39:48Z,available=16/16,28535974209
OHG-Z17-X114884-Y52080,17,114884,52080,4,"[135.538330078125, 34.624167789904895, 135.54931640625, 34.633207911379586]",27116;27121;27126,3,coverage_full,1,2026-07-01T17:40:00Z,available=16/16,28535974209
OHG-Z17-X114888-Y52080,17,114888,52080,4,"[135.54931640625, 34.624167789904895, 135.560302734375, 34.633207911379586]",27116;27121;27126;27212,4,coverage_full,1,2026-07-01T17:40:13Z,available=16/16,28535974209
OHG-Z17-X114892-Y52080,17,114892,52080,4,"[135.560302734375, 34.624167789904895, 135.5712890625, 34.633207911379586]",27116;27126;27212;27227,4,coverage_full,1,2026-07-01T17:40:26Z,available=16/16,28535974209
OHG-Z17-X114896-Y52080,17,114896,52080,4,"[135.5712890625, 34.624167789904895, 135.582275390625, 34.633207911379586]",27126;27212;27227,3,coverage_full,1,2026-07-01T17:40:38Z,available=16/16,28535974209
OHG-Z17-X114900-Y52080,17,114900,52080,4,"[135.582275390625, 34.624167789904895, 135.59326171875, 34.633207911379586]",27126;27212;27227,3,coverage_full,1,2026-07-01T17:40:50Z,available=16/16,28535974209
OHG-Z17-X114904-Y52080,17,114904,52080,4,"[135.59326171875, 34.624167789904895, 135.604248046875, 34.633207911379586]",27212;27227,2,coverage_full,1,2026-07-01T17:41:03Z,available=16/16,28535974209
OHG-Z17-X114908-Y52080,17,114908,52080,4,"[135.604248046875, 34.624167789904895, 135.615234375, 34.633207911379586]",27212,1,coverage_full,1,2026-07-01T17:41:15Z,available=16/16,28535974209
OHG-Z17-X114912-Y52080,17,114912,52080,4,"[135.615234375, 34.624167789904895, 135.626220703125, 34.633207911379586]",27212,1,coverage_full,1,2026-07-01T17:41:28Z,available=16/16,28535974209
OHG-Z17-X114916-Y52080,17,114916,52080,4,"[135.626220703125, 34.624167789904895, 135.63720703125, 34.633207911379586]",27212,1,coverage_full,1,2026-07-01T17:41:41Z,available=16/16,28535974209
OHG-Z17-X114920-Y52080,17,114920,52080,4,"[135.63720703125, 34.624167789904895, 135.648193359375, 34.633207911379586]",27212,1,coverage_full,1,2026-07-01T17:41:53Z,available=16/16,28535974209
OHG-Z17-X114924-Y52080,17,114924,52080,4,"[135.648193359375, 34.624167789904895, 135.6591796875, 34.633207911379586]",27212,1,coverage_full,1,2026-07-01T22:50:36Z,available=16/16,28552910256
OHG-Z17-X114928-Y52080,17,114928,52080,4,"[135.6591796875, 34.624167789904895, 135.670166015625, 34.633207911379586]",27212,1,coverage_partial,1,2026-07-01T22:50:43Z,available=4; no_source=12; total=16,28552910256
OHG-Z17-X114812-Y52084,17,114812,52084,4,"[135.340576171875, 34.61512668346219, 135.3515625, 34.624167789904895]",27104,1,no_source_coverage,1,2026-07-01T22:50:50Z,no_source=16/16,28552910256
OHG-Z17-X114816-Y52084,17,114816,52084,4,"[135.3515625, 34.61512668346219, 135.362548828125, 34.624167789904895]",27104,1,no_source_coverage,1,2026-07-01T22:50:58Z,no_source=16/16,28552910256
OHG-Z17-X114828-Y52084,17,114828,52084,4,"[135.384521484375, 34.61512668346219, 135.3955078125, 34.624167789904895]",27125,1,no_source_coverage,1,2026-07-01T22:51:05Z,no_source=16/16,28552910256
OHG-Z17-X114832-Y52084,17,114832,52084,4,"[135.3955078125, 34.61512668346219, 135.406494140625, 34.624167789904895]",27125,1,no_source_coverage,1,2026-07-01T22:51:13Z,no_source=16/16,28552910256
OHG-Z17-X114836-Y52084,17,114836,52084,4,"[135.406494140625, 34.61512668346219, 135.41748046875, 34.624167789904895]",27125,1,coverage_partial,1,2026-07-01T22:51:20Z,available=4; no_source=12; total=16,28552910256
OHG-Z17-X114840-Y52084,17,114840,52084,4,"[135.41748046875, 34.61512668346219, 135.428466796875, 34.624167789904895]",27125,1,coverage_full,1,2026-07-01T22:51:30Z,available=16/16,28552910256
OHG-Z17-X114844-Y52084,17,114844,52084,4,"[135.428466796875, 34.61512668346219, 135.439453125, 34.624167789904895]",27125,1,coverage_full,1,2026-07-01T22:51:40Z,available=16/16,28552910256
OHG-Z17-X114848-Y52084,17,114848,52084,4,"[135.439453125, 34.61512668346219, 135.450439453125, 34.624167789904895]",27108;27125,2,coverage_full,1,2026-07-01T22:51:50Z,available=16/16,28552910256
OHG-Z17-X114852-Y52084,17,114852,52084,4,"[135.450439453125, 34.61512668346219, 135.46142578125, 34.624167789904895]",27108;27125,2,coverage_full,1,2026-07-01T22:51:59Z,available=16/16,28552910256
OHG-Z17-X114856-Y52084,17,114856,52084,4,"[135.46142578125, 34.61512668346219, 135.472412109375, 34.624167789904895]",27108;27122;27125,3,coverage_full,1,2026-07-01T22:52:09Z,available=16/16,28552910256
OHG-Z17-X114860-Y52084,17,114860,52084,4,"[135.472412109375, 34.61512668346219, 135.4833984375, 34.624167789904895]",27108;27122;27125,3,coverage_full,1,2026-07-01T22:52:19Z,available=16/16,28552910256
OHG-Z17-X114864-Y52084,17,114864,52084,4,"[135.4833984375, 34.61512668346219, 135.494384765625, 34.624167789904895]",27119;27120;27122;27125,4,coverage_full,1,2026-07-01T22:52:29Z,available=16/16,28552910256
OHG-Z17-X114868-Y52084,17,114868,52084,4,"[135.494384765625, 34.61512668346219, 135.50537109375, 34.624167789904895]",27119;27120;27122;27125,4,coverage_full,1,2026-07-01T22:52:39Z,available=16/16,28552910256
OHG-Z17-X114872-Y52084,17,114872,52084,4,"[135.50537109375, 34.61512668346219, 135.516357421875, 34.624167789904895]",27119;27120;27121,3,coverage_full,1,2026-07-01T22:52:48Z,available=16/16,28552910256
OHG-Z17-X114876-Y52084,17,114876,52084,4,"[135.516357421875, 34.61512668346219, 135.52734375, 34.624167789904895]",27119;27120;27121,3,coverage_full,1,2026-07-01T22:52:58Z,available=16/16,28552910256
OHG-Z17-X114880-Y52084,17,114880,52084,4,"[135.52734375, 34.61512668346219, 135.538330078125, 34.624167789904895]",27119;27121;27126,3,coverage_full,1,2026-07-01T22:53:08Z,available=16/16,28552910256
OHG-Z17-X114884-Y52084,17,114884,52084,4,"[135.538330078125, 34.61512668346219, 135.54931640625, 34.624167789904895]",27121;27126,2,coverage_full,1,2026-07-01T22:53:18Z,available=16/16,28552910256
OHG-Z17-X114888-Y52084,17,114888,52084,4,"[135.54931640625, 34.61512668346219, 135.560302734375, 34.624167789904895]",27121;27126;27212,3,coverage_full,1,2026-07-01T22:53:28Z,available=16/16,28552910256
OHG-Z17-X114892-Y52084,17,114892,52084,4,"[135.560302734375, 34.61512668346219, 135.5712890625, 34.624167789904895]",27126;27212,2,coverage_full,1,2026-07-01T22:53:38Z,available=16/16,28552910256
OHG-Z17-X114896-Y52084,17,114896,52084,4,"[135.5712890625, 34.61512668346219, 135.582275390625, 34.624167789904895]",27126;27212,2,coverage_full,1,2026-07-01T22:53:47Z,available=16/16,28552910256
OHG-Z17-X114900-Y52084,17,114900,52084,4,"[135.582275390625, 34.61512668346219, 135.59326171875, 34.624167789904895]",27126;27212,2,coverage_full,1,2026-07-01T22:53:57Z,available=16/16,28552910256
OHG-Z17-X114904-Y52084,17,114904,52084,4,"[135.59326171875, 34.61512668346219, 135.604248046875, 34.624167789904895]",27212,1,coverage_full,1,2026-07-01T22:54:07Z,available=16/16,28552910256
OHG-Z17-X114908-Y52084,17,114908,52084,4,"[135.604248046875, 34.61512668346219, 135.615234375, 34.624167789904895]",27212,1,coverage_full,1,2026-07-01T22:54:17Z,available=16/16,28552910256
OHG-Z17-X114912-Y52084,17,114912,52084,4,"[135.615234375, 34.61512668346219, 135.626220703125, 34.624167789904895]",27212,1,coverage_full,1,2026-07-01T22:54:27Z,available=16/16,28552910256
OHG-Z17-X114916-Y52084,17,114916,52084,4,"[135.626220703125, 34.61512668346219, 135.63720703125, 34.624167789904895]",27212,1,coverage_full,1,2026-07-01T22:54:37Z,available=16/16,28552910256
OHG-Z17-X114920-Y52084,17,114920,52084,4,"[135.63720703125, 34.61512668346219, 135.648193359375, 34.624167789904895]",27212,1,coverage_full,1,2026-07-01T22:54:47Z,available=16/16,28552910256
OHG-Z17-X114924-Y52084,17,114924,52084,4,"[135.648193359375, 34.61512668346219, 135.6591796875, 34.624167789904895]",27212,1,coverage_full,1,2026-07-01T22:54:57Z,available=16/16,28552910256
OHG-Z17-X114928-Y52084,17,114928,52084,4,"[135.6591796875, 34.61512668346219, 135.670166015625, 34.624167789904895]",27212,1,coverage_partial,1,2026-07-01T22:55:04Z,available=4; no_source=12; total=16,28552910256
OHG-Z17-X114828-Y52088,17,114828,52088,4,"[135.384521484375, 34.6060845921693, 135.3955078125, 34.61512668346219]",27125,1,no_source_coverage,1,2026-07-01T22:55:12Z,no_source=16/16,28552910256
OHG-Z17-X114832-Y52088,17,114832,52088,4,"[135.3955078125, 34.6060845921693, 135.406494140625, 34.61512668346219]",27125,1,no_source_coverage,1,2026-07-01T22:55:19Z,no_source=16/16,28552910256
OHG-Z17-X114836-Y52088,17,114836,52088,4,"[135.406494140625, 34.6060845921693, 135.41748046875, 34.61512668346219]",27125;27141,2,no_source_coverage,1,2026-07-01T22:55:27Z,no_source=16/16,28552910256
OHG-Z17-X114840-Y52088,17,114840,52088,4,"[135.41748046875, 34.6060845921693, 135.428466796875, 34.61512668346219]",27125;27141,2,no_source_coverage,1,2026-07-01T22:55:34Z,no_source=16/16,28552910256
OHG-Z17-X114844-Y52088,17,114844,52088,4,"[135.428466796875, 34.6060845921693, 135.439453125, 34.61512668346219]",27125;27141,2,coverage_partial,1,2026-07-01T22:55:43Z,available=10; no_source=6; total=16,28552910256
OHG-Z17-X114848-Y52088,17,114848,52088,4,"[135.439453125, 34.6060845921693, 135.450439453125, 34.61512668346219]",27125;27141,2,coverage_full,1,2026-07-01T22:55:53Z,available=16/16,28552910256
OHG-Z17-X114852-Y52088,17,114852,52088,4,"[135.450439453125, 34.6060845921693, 135.46142578125, 34.61512668346219]",27125;27141,2,coverage_full,1,2026-07-01T22:56:03Z,available=16/16,28552910256
OHG-Z17-X114856-Y52088,17,114856,52088,4,"[135.46142578125, 34.6060845921693, 135.472412109375, 34.61512668346219]",27125;27141,2,coverage_full,1,2026-07-01T22:56:12Z,available=16/16,28552910256
OHG-Z17-X114860-Y52088,17,114860,52088,4,"[135.472412109375, 34.6060845921693, 135.4833984375, 34.61512668346219]",27120;27125;27141,3,coverage_full,1,2026-07-01T22:56:22Z,available=16/16,28552910256
OHG-Z17-X114864-Y52088,17,114864,52088,4,"[135.4833984375, 34.6060845921693, 135.494384765625, 34.61512668346219]",27120;27125,2,coverage_full,1,2026-07-01T22:56:32Z,available=16/16,28552910256
OHG-Z17-X114868-Y52088,17,114868,52088,4,"[135.494384765625, 34.6060845921693, 135.50537109375, 34.61512668346219]",27119;27120,2,coverage_full,1,2026-07-01T22:56:42Z,available=16/16,28552910256
OHG-Z17-X114872-Y52088,17,114872,52088,4,"[135.50537109375, 34.6060845921693, 135.516357421875, 34.61512668346219]",27119;27120;27121,3,coverage_full,1,2026-07-01T22:56:53Z,available=16/16,28552910256
OHG-Z17-X114876-Y52088,17,114876,52088,4,"[135.516357421875, 34.6060845921693, 135.52734375, 34.61512668346219]",27119;27120;27121,3,coverage_full,1,2026-07-01T22:57:03Z,available=16/16,28552910256
OHG-Z17-X114880-Y52088,17,114880,52088,4,"[135.52734375, 34.6060845921693, 135.538330078125, 34.61512668346219]",27120;27121;27126,3,coverage_full,1,2026-07-01T22:57:13Z,available=16/16,28552910256
OHG-Z17-X114884-Y52088,17,114884,52088,4,"[135.538330078125, 34.6060845921693, 135.54931640625, 34.61512668346219]",27121;27126,2,coverage_full,1,2026-07-01T22:57:23Z,available=16/16,28552910256
OHG-Z17-X114888-Y52088,17,114888,52088,4,"[135.54931640625, 34.6060845921693, 135.560302734375, 34.61512668346219]",27121;27126;27212,3,coverage_full,1,2026-07-01T22:57:33Z,available=16/16,28552910256
OHG-Z17-X114892-Y52088,17,114892,52088,4,"[135.560302734375, 34.6060845921693, 135.5712890625, 34.61512668346219]",27126;27212,2,coverage_full,1,2026-07-01T22:57:42Z,available=16/16,28552910256
OHG-Z17-X114896-Y52088,17,114896,52088,4,"[135.5712890625, 34.6060845921693, 135.582275390625, 34.61512668346219]",27126;27212,2,coverage_full,1,2026-07-01T22:57:52Z,available=16/16,28552910256
OHG-Z17-X114900-Y52088,17,114900,52088,4,"[135.582275390625, 34.6060845921693, 135.59326171875, 34.61512668346219]",27126;27212,2,coverage_full,1,2026-07-02T10:21:11Z,available=16/16,28582832645
OHG-Z17-X114904-Y52088,17,114904,52088,4,"[135.59326171875, 34.6060845921693, 135.604248046875, 34.61512668346219]",27126;27212,2,coverage_full,1,2026-07-02T10:21:20Z,available=16/16,28582832645
OHG-Z17-X114908-Y52088,17,114908,52088,4,"[135.604248046875, 34.6060845921693, 135.615234375, 34.61512668346219]",27212,1,coverage_full,1,2026-07-02T10:21:29Z,available=16/16,28582832645
OHG-Z17-X114912-Y52088,17,114912,52088,4,"[135.615234375, 34.6060845921693, 135.626220703125, 34.61512668346219]",27212,1,coverage_full,1,2026-07-02T10:21:38Z,available=16/16,28582832645
OHG-Z17-X114916-Y52088,17,114916,52088,4,"[135.626220703125, 34.6060845921693, 135.63720703125, 34.61512668346219]",27212;27221,2,coverage_full,1,2026-07-02T10:21:47Z,available=16/16,28582832645
OHG-Z17-X114920-Y52088,17,114920,52088,4,"[135.63720703125, 34.6060845921693, 135.648193359375, 34.61512668346219]",27212;27221,2,coverage_full,1,2026-07-02T10:21:56Z,available=16/16,28582832645
OHG-Z17-X114924-Y52088,17,114924,52088,4,"[135.648193359375, 34.6060845921693, 135.6591796875, 34.61512668346219]",27212;27221,2,coverage_full,1,2026-07-02T10:22:06Z,available=16/16,28582832645
OHG-Z17-X114928-Y52088,17,114928,52088,4,"[135.6591796875, 34.6060845921693, 135.670166015625, 34.61512668346219]",27212;27221,2,coverage_partial,1,2026-07-02T10:22:13Z,available=7; no_source=9; total=16,28582832645
OHG-Z17-X114932-Y52088,17,114932,52088,4,"[135.670166015625, 34.6060845921693, 135.68115234375, 34.61512668346219]",27221,1,no_source_coverage,1,2026-07-02T10:22:20Z,no_source=16/16,28582832645
OHG-Z17-X114828-Y52092,17,114828,52092,4,"[135.384521484375, 34.59704151614416, 135.3955078125, 34.6060845921693]",27144,1,no_source_coverage,1,2026-07-02T10:22:27Z,no_source=16/16,28582832645
OHG-Z17-X114832-Y52092,17,114832,52092,4,"[135.3955078125, 34.59704151614416, 135.406494140625, 34.6060845921693]",27125;27144,2,no_source_coverage,1,2026-07-02T10:22:34Z,no_source=16/16,28582832645
OHG-Z17-X114836-Y52092,17,114836,52092,4,"[135.406494140625, 34.59704151614416, 135.41748046875, 34.6060845921693]",27125;27141;27144,3,no_source_coverage,1,2026-07-02T10:22:41Z,no_source=16/16,28582832645
OHG-Z17-X114840-Y52092,17,114840,52092,4,"[135.41748046875, 34.59704151614416, 135.428466796875, 34.6060845921693]",27125;27141;27144,3,no_source_coverage,1,2026-07-02T10:22:48Z,no_source=16/16,28582832645
OHG-Z17-X114844-Y52092,17,114844,52092,4,"[135.428466796875, 34.59704151614416, 135.439453125, 34.6060845921693]",27141,1,coverage_partial,1,2026-07-02T10:22:56Z,available=4; no_source=12; total=16,28582832645
OHG-Z17-X114848-Y52092,17,114848,52092,4,"[135.439453125, 34.59704151614416, 135.450439453125, 34.6060845921693]",27141,1,coverage_full,1,2026-07-02T10:23:05Z,available=16/16,28582832645
OHG-Z17-X114852-Y52092,17,114852,52092,4,"[135.450439453125, 34.59704151614416, 135.46142578125, 34.6060845921693]",27141,1,coverage_full,1,2026-07-02T10:23:14Z,available=16/16,28582832645
OHG-Z17-X114856-Y52092,17,114856,52092,4,"[135.46142578125, 34.59704151614416, 135.472412109375, 34.6060845921693]",27141,1,coverage_full,1,2026-07-02T10:23:23Z,available=16/16,28582832645
OHG-Z17-X114860-Y52092,17,114860,52092,4,"[135.472412109375, 34.59704151614416, 135.4833984375, 34.6060845921693]",27120;27125;27141,3,coverage_full,1,2026-07-02T10:23:32Z,available=16/16,28582832645
OHG-Z17-X114864-Y52092,17,114864,52092,4,"[135.4833984375, 34.59704151614416, 135.494384765625, 34.6060845921693]",27120;27125;27141,3,coverage_full,1,2026-07-02T10:23:41Z,available=16/16,28582832645
OHG-Z17-X114868-Y52092,17,114868,52092,4,"[135.494384765625, 34.59704151614416, 135.50537109375, 34.6060845921693]",27120;27141,2,coverage_full,1,2026-07-02T10:23:50Z,available=16/16,28582832645
OHG-Z17-X114872-Y52092,17,114872,52092,4,"[135.50537109375, 34.59704151614416, 135.516357421875, 34.6060845921693]",27120;27121;27146;27217,4,coverage_full,1,2026-07-02T10:23:59Z,available=16/16,28582832645
OHG-Z17-X114876-Y52092,17,114876,52092,4,"[135.516357421875, 34.59704151614416, 135.52734375, 34.6060845921693]",27120;27121;27146;27217,4,coverage_full,1,2026-07-02T10:24:08Z,available=16/16,28582832645
OHG-Z17-X114880-Y52092,17,114880,52092,4,"[135.52734375, 34.59704151614416, 135.538330078125, 34.6060845921693]",27120;27121;27126;27146;27217,5,coverage_full,1,2026-07-02T10:24:17Z,available=16/16,28582832645
OHG-Z17-X114884-Y52092,17,114884,52092,4,"[135.538330078125, 34.59704151614416, 135.54931640625, 34.6060845921693]",27121;27126;27217,3,coverage_full,1,2026-07-02T10:24:26Z,available=16/16,28582832645
OHG-Z17-X114888-Y52092,17,114888,52092,4,"[135.54931640625, 34.59704151614416, 135.560302734375, 34.6060845921693]",27121;27126;27217,3,coverage_full,1,2026-07-02T10:24:35Z,available=16/16,28582832645
OHG-Z17-X114892-Y52092,17,114892,52092,4,"[135.560302734375, 34.59704151614416, 135.5712890625, 34.6060845921693]",27126;27217,2,coverage_full,1,2026-07-02T10:24:44Z,available=16/16,28582832645
OHG-Z17-X114896-Y52092,17,114896,52092,4,"[135.5712890625, 34.59704151614416, 135.582275390625, 34.6060845921693]",27126;27212;27217,3,coverage_full,1,2026-07-02T10:24:53Z,available=16/16,28582832645
OHG-Z17-X114900-Y52092,17,114900,52092,4,"[135.582275390625, 34.59704151614416, 135.59326171875, 34.6060845921693]",27126;27212;27217,3,coverage_full,1,2026-07-02T10:25:02Z,available=16/16,28582832645
OHG-Z17-X114904-Y52092,17,114904,52092,4,"[135.59326171875, 34.59704151614416, 135.604248046875, 34.6060845921693]",27126;27212,2,coverage_full,1,2026-07-02T10:25:11Z,available=16/16,28582832645
OHG-Z17-X114908-Y52092,17,114908,52092,4,"[135.604248046875, 34.59704151614416, 135.615234375, 34.6060845921693]",27212;27221,2,coverage_full,1,2026-07-02T10:25:20Z,available=16/16,28582832645
OHG-Z17-X114912-Y52092,17,114912,52092,4,"[135.615234375, 34.59704151614416, 135.626220703125, 34.6060845921693]",27212;27221,2,coverage_full,1,2026-07-02T10:25:30Z,available=16/16,28582832645
OHG-Z17-X114916-Y52092,17,114916,52092,4,"[135.626220703125, 34.59704151614416, 135.63720703125, 34.6060845921693]",27212;27221,2,coverage_full,1,2026-07-02T10:25:39Z,available=16/16,28582832645
OHG-Z17-X114920-Y52092,17,114920,52092,4,"[135.63720703125, 34.59704151614416, 135.648193359375, 34.6060845921693]",27212;27221,2,coverage_full,1,2026-07-02T10:25:48Z,available=16/16,28582832645
OHG-Z17-X114924-Y52092,17,114924,52092,4,"[135.648193359375, 34.59704151614416, 135.6591796875, 34.6060845921693]",27212;27221,2,coverage_full,1,2026-07-02T10:25:57Z,available=16/16,28582832645
